timestamp,cell_id,latitude,longitude,rainfall_mm,rainfall_rate_mm_hr
4500,C089,13.0907,80.2787,10.88,43.5
4500,C090,13.0907,80.2797,10.88,43.5
4500,C091,13.0917,80.2707,10.88,43.5
4500,C092,13.0917,80.2717,10.88,43.5
4500,C093,13.0917,80.2727,10.88,43.5
4500,C094,13.0917,80.2737,10.88,43.5
4500,C095,13.0917,80.2747,10.88,43.5
4500,C096,13.0917,80.2757,10.88,43.5
4500,C097,13.0917,80.2767,10.88,43.5
4500,C098,13.0917,80.2777,10.88,43.5
4500,C099,13.0917,80.2787,10.88,43.5
4500,C100,13.0917,80.2797,10.88,43.5
5400,C001,13.0827,80.2707,11.25,45.0
5400,C002,13.0827,80.2717,11.25,45.0
5400,C003,13.0827,80.2727,11.25,45.0
5400,C004,13.0827,80.2737,11.25,45.0
5400,C005,13.0827,80.2747,11.25,45.0
5400,C006,13.0827,80.2757,11.25,45.0
5400,C007,13.0827,80.2767,11.25,45.0
5400,C008,13.0827,80.2777,11.25,45.0
5400,C009,13.0827,80.2787,11.25,45.0
5400,C010,13.0827,80.2797,11.25,45.0
5400,C011,13.0837,80.2707,11.25,45.0
5400,C012,13.0837,80.2717,11.25,45.0
5400,C013,13.0837,80.2727,11.25,45.0
5400,C014,13.0837,80.2737,11.25,45.0
5400,C015,13.0837,80.2747,11.25,45.0
5400,C016,13.0837,80.2757,11.25,45.0
5400,C017,13.0837,80.2767,11.25,45.0
5400,C018,13.0837,80.2777,11.25,45.0
5400,C019,13.0837,80.2787,11.25,45.0
5400,C020,13.0837,80.2797,11.25,45.0
5400,C021,13.0847,80.2707,11.25,45.0
5400,C022,13.0847,80.2717,11.25,45.0
5400,C023,13.0847,80.2727,11.25,45.0
5400,C024,13.0847,80.2737,11.25,45.0
5400,C025,13.0847,80.2747,11.25,45.0
5400,C026,13.0847,80.2757,11.25,45.0
5400,C027,13.0847,80.2767,11.25,45.0
5400,C028,13.0847,80.2777,11.25,45.0
5400,C029,13.0847,80.2787,11.25,45.0
5400,C030,13.0847,80.2797,11.25,45.0
5400,C031,13.0857,80.2707,11.25,45.0
5400,C032,13.0857,80.2717,11.25,45.0
5400,C033,13.0857,80.2727,11.25,45.0
5400,C034,13.0857,80.2737,11.25,45.0
5400,C035,13.0857,80.2747,11.25,45.0
5400,C036,13.0857,80.2757,11.25,45.0
5400,C037,13.0857,80.2767,11.25,45.0
5400,C038,13.0857,80.2777,11.25,45.0
5400,C039,13.0857,80.2787,11.25,45.0
5400,C040,13.0857,80.2797,11.25,45.0
5400,C041,13.0867,80.2707,11.25,45.0
5400,C042,13.0867,80.2717,11.25,45.0
5400,C043,13.0867,80.2727,11.25,45.0
5400,C044,13.0867,80.2737,11.25,45.0
5400,C045,13.0867,80.2747,11.25,45.0
5400,C046,13.0867,80.2757,11.25,45.0
5400,C047,13.0867,80.2767,11.25,45.0
5400,C048,13.0867,80.2777,11.25,45.0
5400,C049,13.0867,80.2787,11.25,45.0
5400,C050,13.0867,80.2797,11.25,45.0
5400,C051,13.0877,80.2707,11.25,45.0
5400,C052,13.0877,80.2717,11.25,45.0
5400,C053,13.0877,80.2727,11.25,45.0
5400,C054,13.0877,80.2737,11.25,45.0
5400,C055,13.0877,80.2747,11.25,45.0
5400,C056,13.0877,80.2757,11.25,45.0
5400,C057,13.0877,80.2767,11.25,45.0
5400,C058,13.0877,80.2777,11.25,45.0
5400,C059,13.0877,80.2787,11.25,45.0
5400,C060,13.0877,80.2797,11.25,45.0
5400,C061,13.0887,80.2707,11.25,45.0
5400,C062,13.0887,80.2717,11.25,45.0
5400,C063,13.0887,80.2727,11.25,45.0
5400,C064,13.0887,80.2737,11.25,45.0
5400,C065,13.0887,80.2747,11.25,45.0
5400,C066,13.0887,80.2757,11.25,45.0
5400,C067,13.0887,80.2767,11.25,45.0
5400,C068,13.0887,80.2777,11.25,45.0
5400,C069,13.0887,80.2787,11.25,45.0
5400,C070,13.0887,80.2797,11.25,45.0
5400,C071,13.0897,80.2707,11.25,45.0
5400,C072,13.0897,80.2717,11.25,45.0
5400,C073,13.0897,80.2727,11.25,45.0
5400,C074,13.0897,80.2737,11.25,45.0
5400,C075,13.0897,80.2747,11.25,45.0
5400,C076,13.0897,80.2757,11.25,45.0
5400,C077,13.0897,80.2767,11.25,45.0
5400,C078,13.0897,80.2777,11.25,45.0
5400,C079,13.0897,80.2787,11.25,45.0
5400,C080,13.0897,80.2797,11.25,45.0
5400,C081,13.0907,80.2707,11.25,45.0
5400,C082,13.0907,80.2717,11.25,45.0
5400,C083,13.0907,80.2727,11.25,45.0
5400,C084,13.0907,80.2737,11.25,45.0
5400,C085,13.0907,80.2747,11.25,45.0
5400,C086,13.0907,80.2757,11.25,45.0
5400,C087,13.0907,80.2767,11.25,45.0
5400,C088,13.0907,80.2777,11.25,45.0
5400,C089,13.0907,80.2787,11.25,45.0
5400,C090,13.0907,80.2797,11.25,45.0
5400,C091,13.0917,80.2707,11.25,45.0
5400,C092,13.0917,80.2717,11.25,45.0
5400,C093,13.0917,80.2727,11.25,45.0
5400,C094,13.0917,80.2737,11.25,45.0
5400,C095,13.0917,80.2747,11.25,45.0
5400,C096,13.0917,80.2757,11.25,45.0
5400,C097,13.0917,80.2767,11.25,45.0
5400,C098,13.0917,80.2777,11.25,45.0
5400,C099,13.0917,80.2787,11.25,45.0
5400,C100,13.0917,80.2797,11.25,45.0
6300,C001,13.0827,80.2707,10.88,43.5
6300,C002,13.0827,80.2717,10.88,43.5
6300,C003,13.0827,80.2727,10.88,43.5
6300,C004,13.0827,80.2737,10.88,43.5
6300,C005,13.0827,80.2747,10.88,43.5
6300,C006,13.0827,80.2757,10.88,43.5
6300,C007,13.0827,80.2767,10.88,43.5
6300,C008,13.0827,80.2777,10.88,43.5
6300,C009,13.0827,80.2787,10.88,43.5
6300,C010,13.0827,80.2797,10.88,43.5
6300,C011,13.0837,80.2707,10.88,43.5
6300,C012,13.0837,80.2717,10.88,43.5
6300,C013,13.0837,80.2727,10.88,43.5
6300,C014,13.0837,80.2737,10.88,43.5
6300,C015,13.0837,80.2747,10.88,43.5
6300,C016,13.0837,80.2757,10.88,43.5
6300,C017,13.0837,80.2767,10.88,43.5
6300,C018,13.0837,80.2777,10.88,43.5
6300,C019,13.0837,80.2787,10.88,43.5
6300,C020,13.0837,80.2797,10.88,43.5
6300,C021,13.0847,80.2707,10.88,43.5
6300,C022,13.0847,80.2717,10.88,43.5
6300,C023,13.0847,80.2727,10.88,43.5
6300,C024,13.0847,80.2737,10.88,43.5
6300,C025,13.0847,80.2747,10.88,43.5
6300,C026,13.0847,80.2757,10.88,43.5
6300,C027,13.0847,80.2767,10.88,43.5
6300,C028,13.0847,80.2777,10.88,43.5
6300,C029,13.0847,80.2787,10.88,43.5
6300,C030,13.0847,80.2797,10.88,43.5
6300,C031,13.0857,80.2707,10.88,43.5
6300,C032,13.0857,80.2717,10.88,43.5
6300,C033,13.0857,80.2727,10.88,43.5
6300,C034,13.0857,80.2737,10.88,43.5
6300,C035,13.0857,80.2747,10.88,43.5
6300,C036,13.0857,80.2757,10.88,43.5
6300,C037,13.0857,80.2767,10.88,43.5
6300,C038,13.0857,80.2777,10.88,43.5
6300,C039,13.0857,80.2787,10.88,43.5
6300,C040,13.0857,80.2797,10.88,43.5
6300,C041,13.0867,80.2707,10.88,43.5
6300,C042,13.0867,80.2717,10.88,43.5
6300,C043,13.0867,80.2727,10.88,43.5
6300,C044,13.0867,80.2737,10.88,43.5
6300,C045,13.0867,80.2747,10.88,43.5
6300,C046,13.0867,80.2757,10.88,43.5
6300,C047,13.0867,80.2767,10.88,43.5
6300,C048,13.0867,80.2777,10.88,43.5
6300,C049,13.0867,80.2787,10.88,43.5
6300,C050,13.0867,80.2797,10.88,43.5
6300,C051,13.0877,80.2707,10.88,43.5
6300,C052,13.0877,80.2717,10.88,43.5
6300,C053,13.0877,80.2727,10.88,43.5
6300,C054,13.0877,80.2737,10.88,43.5
6300,C055,13.0877,80.2747,10.88,43.5
6300,C056,13.0877,80.2757,10.88,43.5
6300,C057,13.0877,80.2767,10.88,43.5
6300,C058,13.0877,80.2777,10.88,43.5
6300,C059,13.0877,80.2787,10.88,43.5
6300,C060,13.0877,80.2797,10.88,43.5
6300,C061,13.0887,80.2707,10.88,43.5
6300,C062,13.0887,80.2717,10.88,43.5
6300,C063,13.0887,80.2727,10.88,43.5
6300,C064,13.0887,80.2737,10.88,43.5
6300,C065,13.0887,80.2747,10.88,43.5
6300,C066,13.0887,80.2757,10.88,43.5
6300,C067,13.0887,80.2767,10.88,43.5
6300,C068,13.0887,80.2777,10.88,43.5
6300,C069,13.0887,80.2787,10.88,43.5
6300,C070,13.0887,80.2797,10.88,43.5
6300,C071,13.0897,80.2707,10.88,43.5
6300,C072,13.0897,80.2717,10.88,43.5
6300,C073,13.0897,80.2727,10.88,43.5
6300,C074,13.0897,80.2737,10.88,43.5
6300,C075,13.0897,80.2747,10.88,43.5
6300,C076,13.0897,80.2757,10.88,43.5
6300,C077,13.0897,80.2767,10.88,43.5
6300,C078,13.0897,80.2777,10.88,43.5
6300,C079,13.0897,80.2787,10.88,43.5
6300,C080,13.0897,80.2797,10.88,43.5
6300,C081,13.0907,80.2707,10.88,43.5
6300,C082,13.0907,80.2717,10.88,43.5
6300,C083,13.0907,80.2727,10.88,43.5
6300,C084,13.0907,80.2737,10.88,43.5
6300,C085,13.0907,80.2747,10.88,43.5
6300,C086,13.0907,80.2757,10.88,43.5
6300,C087,13.0907,80.2767,10.88,43.5
6300,C088,13.0907,80.2777,10.88,43.5
6300,C089,13.0907,80.2787,10.88,43.5
6300,C090,13.0907,80.2797,10.88,43.5
6300,C091,13.0917,80.2707,10.88,43.5
6300,C092,13.0917,80.2717,10.88,43.5
6300,C093,13.0917,80.2727,10.88,43.5
6300,C094,13.0917,80.2737,10.88,43.5
6300,C095,13.0917,80.2747,10.88,43.5
6300,C096,13.0917,80.2757,10.88,43.5
6300,C097,13.0917,80.2767,10.88,43.5
6300,C098,13.0917,80.2777,10.88,43.5
6300,C099,13.0917,80.2787,10.88,43.5
6300,C100,13.0917,80.2797,10.88,43.5
7200,C001,13.0827,80.2707,9.75,39.0
7200,C002,13.0827,80.2717,9.75,39.0
7200,C003,13.0827,80.2727,9.75,39.0
7200,C004,13.0827,80.2737,9.75,39.0
7200,C005,13.0827,80.2747,9.75,39.0
7200,C006,13.0827,80.2757,9.75,39.0
7200,C007,13.0827,80.2767,9.75,39.0
7200,C008,13.0827,80.2777,9.75,39.0
7200,C009,13.0827,80.2787,9.75,39.0
7200,C010,13.0827,80.2797,9.75,39.0
7200,C011,13.0837,80.2707,9.75,39.0
7200,C012,13.0837,80.2717,9.75,39.0
7200,C013,13.0837,80.2727,9.75,39.0
7200,C014,13.0837,80.2737,9.75,39.0
7200,C015,13.0837,80.2747,9.75,39.0
7200,C016,13.0837,80.2757,9.75,39.0
7200,C017,13.0837,80.2767,9.75,39.0
7200,C018,13.0837,80.2777,9.75,39.0
7200,C019,13.0837,80.2787,9.75,39.0
7200,C020,13.0837,80.2797,9.75,39.0
7200,C021,13.0847,80.2707,9.75,39.0
7200,C022,13.0847,80.2717,9.75,39.0
7200,C023,13.0847,80.2727,9.75,39.0
7200,C024,13.0847,80.2737,9.75,39.0
7200,C025,13.0847,80.2747,9.75,39.0
7200,C026,13.0847,80.2757,9.75,39.0
7200,C027,13.0847,80.2767,9.75,39.0
7200,C028,13.0847,80.2777,9.75,39.0
7200,C029,13.0847,80.2787,9.75,39.0
7200,C030,13.0847,80.2797,9.75,39.0
7200,C031,13.0857,80.2707,9.75,39.0
7200,C032,13.0857,80.2717,9.75,39.0
7200,C033,13.0857,80.2727,9.75,39.0
7200,C034,13.0857,80.2737,9.75,39.0
7200,C035,13.0857,80.2747,9.75,39.0
7200,C036,13.0857,80.2757,9.75,39.0
7200,C037,13.0857,80.2767,9.75,39.0
7200,C038,13.0857,80.2777,9.75,39.0
7200,C039,13.0857,80.2787,9.75,39.0
7200,C040,13.0857,80.2797,9.75,39.0
7200,C041,13.0867,80.2707,9.75,39.0
7200,C042,13.0867,80.2717,9.75,39.0
7200,C043,13.0867,80.2727,9.75,39.0
7200,C044,13.0867,80.2737,9.75,39.0
7200,C045,13.0867,80.2747,9.75,39.0
7200,C046,13.0867,80.2757,9.75,39.0
7200,C047,13.0867,80.2767,9.75,39.0
7200,C048,13.0867,80.2777,9.75,39.0
7200,C049,13.0867,80.2787,9.75,39.0
7200,C050,13.0867,80.2797,9.75,39.0
7200,C051,13.0877,80.2707,9.75,39.0
7200,C052,13.0877,80.2717,9.75,39.0
7200,C053,13.0877,80.2727,9.75,39.0
7200,C054,13.0877,80.2737,9.75,39.0
7200,C055,13.0877,80.2747,9.75,39.0
7200,C056,13.0877,80.2757,9.75,39.0
7200,C057,13.0877,80.2767,9.75,39.0
7200,C058,13.0877,80.2777,9.75,39.0
7200,C059,13.0877,80.2787,9.75,39.0
7200,C060,13.0877,80.2797,9.75,39.0
7200,C061,13.0887,80.2707,9.75,39.0
7200,C062,13.0887,80.2717,9.75,39.0
7200,C063,13.0887,80.2727,9.75,39.0
7200,C064,13.0887,80.2737,9.75,39.0
7200,C065,13.0887,80.2747,9.75,39.0
7200,C066,13.0887,80.2757,9.75,39.0
7200,C067,13.0887,80.2767,9.75,39.0
7200,C068,13.0887,80.2777,9.75,39.0
7200,C069,13.0887,80.2787,9.75,39.0
7200,C070,13.0887,80.2797,9.75,39.0
7200,C071,13.0897,80.2707,9.75,39.0
7200,C072,13.0897,80.2717,9.75,39.0
7200,C073,13.0897,80.2727,9.75,39.0
7200,C074,13.0897,80.2737,9.75,39.0
7200,C075,13.0897,80.2747,9.75,39.0
7200,C076,13.0897,80.2757,9.75,39.0
7200,C077,13.0897,80.2767,9.75,39.0
7200,C078,13.0897,80.2777,9.75,39.0
7200,C079,13.0897,80.2787,9.75,39.0
7200,C080,13.0897,80.2797,9.75,39.0
7200,C081,13.0907,80.2707,9.75,39.0
7200,C082,13.0907,80.2717,9.75,39.0
7200,C083,13.0907,80.2727,9.75,39.0
7200,C084,13.0907,80.2737,9.75,39.0
7200,C085,13.0907,80.2747,9.75,39.0
7200,C086,13.0907,80.2757,9.75,39.0
7200,C087,13.0907,80.2767,9.75,39.0
7200,C088,13.0907,80.2777,9.75,39.0
7200,C089,13.0907,80.2787,9.75,39.0
7200,C090,13.0907,80.2797,9.75,39.0
7200,C091,13.0917,80.2707,9.75,39.0
7200,C092,13.0917,80.2717,9.75,39.0
7200,C093,13.0917,80.2727,9.75,39.0
7200,C094,13.0917,80.2737,9.75,39.0
7200,C095,13.0917,80.2747,9.75,39.0
7200,C096,13.0917,80.2757,9.75,39.0
7200,C097,13.0917,80.2767,9.75,39.0
7200,C098,13.0917,80.2777,9.75,39.0
7200,C099,13.0917,80.2787,9.75,39.0
7200,C100,13.0917,80.2797,9.75,39.0
8100,C001,13.0827,80.2707,7.95,31.8
8100,C002,13.0827,80.2717,7.95,31.8
8100,C003,13.0827,80.2727,7.95,31.8
8100,C004,13.0827,80.2737,7.95,31.8
8100,C005,13.0827,80.2747,7.95,31.8
8100,C006,13.0827,80.2757,7.95,31.8
8100,C007,13.0827,80.2767,7.95,31.8
8100,C008,13.0827,80.2777,7.95,31.8
8100,C009,13.0827,80.2787,7.95,31.8
8100,C010,13.0827,80.2797,7.95,31.8
8100,C011,13.0837,80.2707,7.95,31.8
8100,C012,13.0837,80.2717,7.95,31.8
8100,C013,13.0837,80.2727,7.95,31.8
8100,C014,13.0837,80.2737,7.95,31.8
8100,C015,13.0837,80.2747,7.95,31.8
8100,C016,13.0837,80.2757,7.95,31.8
8100,C017,13.0837,80.2767,7.95,31.8
8100,C018,13.0837,80.2777,7.95,31.8
8100,C019,13.0837,80.2787,7.95,31.8
8100,C020,13.0837,80.2797,7.95,31.8
8100,C021,13.0847,80.2707,7.95,31.8
8100,C022,13.0847,80.2717,7.95,31.8
8100,C023,13.0847,80.2727,7.95,31.8
8100,C024,13.0847,80.2737,7.95,31.8
8100,C025,13.0847,80.2747,7.95,31.8
8100,C026,13.0847,80.2757,7.95,31.8
8100,C027,13.0847,80.2767,7.95,31.8
8100,C028,13.0847,80.2777,7.95,31.8
8100,C029,13.0847,80.2787,7.95,31.8
8100,C030,13.0847,80.2797,7.95,31.8
8100,C031,13.0857,80.2707,7.95,31.8
8100,C032,13.0857,80.2717,7.95,31.8
8100,C033,13.0857,80.2727,7.95,31.8
8100,C034,13.0857,80.2737,7.95,31.8
8100,C035,13.0857,80.2747,7.95,31.8
8100,C036,13.0857,80.2757,7.95,31.8
8100,C037,13.0857,80.2767,7.95,31.8
8100,C038,13.0857,80.2777,7.95,31.8
8100,C039,13.0857,80.2787,7.95,31.8
8100,C040,13.0857,80.2797,7.95,31.8
8100,C041,13.0867,80.2707,7.95,31.8
8100,C042,13.0867,80.2717,7.95,31.8
8100,C043,13.0867,80.2727,7.95,31.8
8100,C044,13.0867,80.2737,7.95,31.8
8100,C045,13.0867,80.2747,7.95,31.8
8100,C046,13.0867,80.2757,7.95,31.8
8100,C047,13.0867,80.2767,7.95,31.8
8100,C048,13.0867,80.2777,7.95,31.8
8100,C049,13.0867,80.2787,7.95,31.8
8100,C050,13.0867,80.2797,7.95,31.8
8100,C051,13.0877,80.2707,7.95,31.8
8100,C052,13.0877,80.2717,7.95,31.8
8100,C053,13.0877,80.2727,7.95,31.8
8100,C054,13.0877,80.2737,7.95,31.8
8100,C055,13.0877,80.2747,7.95,31.8
8100,C056,13.0877,80.2757,7.95,31.8
8100,C057,13.0877,80.2767,7.95,31.8
8100,C058,13.0877,80.2777,7.95,31.8
8100,C059,13.0877,80.2787,7.95,31.8
8100,C060,13.0877,80.2797,7.95,31.8
8100,C061,13.0887,80.2707,7.95,31.8
8100,C062,13.0887,80.2717,7.95,31.8
8100,C063,13.0887,80.2727,7.95,31.8
8100,C064,13.0887,80.2737,7.95,31.8
8100,C065,13.0887,80.2747,7.95,31.8
8100,C066,13.0887,80.2757,7.95,31.8
8100,C067,13.0887,80.2767,7.95,31.8
8100,C068,13.0887,80.2777,7.95,31.8
8100,C069,13.0887,80.2787,7.95,31.8
8100,C070,13.0887,80.2797,7.95,31.8
8100,C071,13.0897,80.2707,7.95,31.8
8100,C072,13.0897,80.2717,7.95,31.8
8100,C073,13.0897,80.2727,7.95,31.8
8100,C074,13.0897,80.2737,7.95,31.8
8100,C075,13.0897,80.2747,7.95,31.8
8100,C076,13.0897,80.2757,7.95,31.8
8100,C077,13.0897,80.2767,7.95,31.8
8100,C078,13.0897,80.2777,7.95,31.8
8100,C079,13.0897,80.2787,7.95,31.8
8100,C080,13.0897,80.2797,7.95,31.8
8100,C081,13.0907,80.2707,7.95,31.8
8100,C082,13.0907,80.2717,7.95,31.8
8100,C083,13.0907,80.2727,7.95,31.8
8100,C084,13.0907,80.2737,7.95,31.8
8100,C085,13.0907,80.2747,7.95,31.8
8100,C086,13.0907,80.2757,7.95,31.8
8100,C087,13.0907,80.2767,7.95,31.8
8100,C088,13.0907,80.2777,7.95,31.8
8100,C089,13.0907,80.2787,7.95,31.8
8100,C090,13.0907,80.2797,7.95,31.8
8100,C091,13.0917,80.2707,7.95,31.8
8100,C092,13.0917,80.2717,7.95,31.8
8100,C093,13.0917,80.2727,7.95,31.8
8100,C094,13.0917,80.2737,7.95,31.8
8100,C095,13.0917,80.2747,7.95,31.8
8100,C096,13.0917,80.2757,7.95,31.8
8100,C097,13.0917,80.2767,7.95,31.8
8100,C098,13.0917,80.2777,7.95,31.8
8100,C099,13.0917,80.2787,7.95,31.8
8100,C100,13.0917,80.2797,7.95,31.8
9000,C001,13.0827,80.2707,5.62,22.5
9000,C002,13.0827,80.2717,5.62,22.5
9000,C003,13.0827,80.2727,5.62,22.5
9000,C004,13.0827,80.2737,5.62,22.5
9000,C005,13.0827,80.2747,5.62,22.5
9000,C006,13.0827,80.2757,5.62,22.5
9000,C007,13.0827,80.2767,5.62,22.5
9000,C008,13.0827,80.2777,5.62,22.5
9000,C009,13.0827,80.2787,5.62,22.5
9000,C010,13.0827,80.2797,5.62,22.5
9000,C011,13.0837,80.2707,5.62,22.5
9000,C012,13.0837,80.2717,5.62,22.5
9000,C013,13.0837,80.2727,5.62,22.5
9000,C014,13.0837,80.2737,5.62,22.5
9000,C015,13.0837,80.2747,5.62,22.5
9000,C016,13.0837,80.2757,5.62,22.5
9000,C017,13.0837,80.2767,5.62,22.5
9000,C018,13.0837,80.2777,5.62,22.5
9000,C019,13.0837,80.2787,5.62,22.5
9000,C020,13.0837,80.2797,5.62,22.5
9000,C021,13.0847,80.2707,5.62,22.5
9000,C022,13.0847,80.2717,5.62,22.5
9000,C023,13.0847,80.2727,5.62,22.5
9000,C024,13.0847,80.2737,5.62,22.5
9000,C025,13.0847,80.2747,5.62,22.5
9000,C026,13.0847,80.2757,5.62,22.5
9000,C027,13.0847,80.2767,5.62,22.5
9000,C028,13.0847,80.2777,5.62,22.5
9000,C029,13.0847,80.2787,5.62,22.5
9000,C030,13.0847,80.2797,5.62,22.5
9000,C031,13.0857,80.2707,5.62,22.5
9000,C032,13.0857,80.2717,5.62,22.5
9000,C033,13.0857,80.2727,5.62,22.5
9000,C034,13.0857,80.2737,5.62,22.5
9000,C035,13.0857,80.2747,5.62,22.5
9000,C036,13.0857,80.2757,5.62,22.5
9000,C037,13.0857,80.2767,5.62,22.5
9000,C038,13.0857,80.2777,5.62,22.5
9000,C039,13.0857,80.2787,5.62,22.5
9000,C040,13.0857,80.2797,5.62,22.5
9000,C041,13.0867,80.2707,5.62,22.5
9000,C042,13.0867,80.2717,5.62,22.5
9000,C043,13.0867,80.2727,5.62,22.5
9000,C044,13.0867,80.2737,5.62,22.5
9000,C045,13.0867,80.2747,5.62,22.5
9000,C046,13.0867,80.2757,5.62,22.5
9000,C047,13.0867,80.2767,5.62,22.5
9000,C048,13.0867,80.2777,5.62,22.5
9000,C049,13.0867,80.2787,5.62,22.5
9000,C050,13.0867,80.2797,5.62,22.5
9000,C051,13.0877,80.2707,5.62,22.5
9000,C052,13.0877,80.2717,5.62,22.5
9000,C053,13.0877,80.2727,5.62,22.5
9000,C054,13.0877,80.2737,5.62,22.5
9000,C055,13.0877,80.2747,5.62,22.5
9000,C056,13.0877,80.2757,5.62,22.5
9000,C057,13.0877,80.2767,5.62,22.5
9000,C058,13.0877,80.2777,5.62,22.5
9000,C059,13.0877,80.2787,5.62,22.5
9000,C060,13.0877,80.2797,5.62,22.5
9000,C061,13.0887,80.2707,5.62,22.5
9000,C062,13.0887,80.2717,5.62,22.5
9000,C063,13.0887,80.2727,5.62,22.5
9000,C064,13.0887,80.2737,5.62,22.5
9000,C065,13.0887,80.2747,5.62,22.5
9000,C066,13.0887,80.2757,5.62,22.5
9000,C067,13.0887,80.2767,5.62,22.5
9000,C068,13.0887,80.2777,5.62,22.5
9000,C069,13.0887,80.2787,5.62,22.5
9000,C070,13.0887,80.2797,5.62,22.5
9000,C071,13.0897,80.2707,5.62,22.5
9000,C072,13.0897,80.2717,5.62,22.5
9000,C073,13.0897,80.2727,5.62,22.5
9000,C074,13.0897,80.2737,5.62,22.5
9000,C075,13.0897,80.2747,5.62,22.5
9000,C076,13.0897,80.2757,5.62,22.5
9000,C077,13.0897,80.2767,5.62,22.5
9000,C078,13.0897,80.2777,5.62,22.5
9000,C079,13.0897,80.2787,5.62,22.5
9000,C080,13.0897,80.2797,5.62,22.5
9000,C081,13.0907,80.2707,5.62,22.5
9000,C082,13.0907,80.2717,5.62,22.5
9000,C083,13.0907,80.2727,5.62,22.5
9000,C084,13.0907,80.2737,5.62,22.5
9000,C085,13.0907,80.2747,5.62,22.5
9000,C086,13.0907,80.2757,5.62,22.5
9000,C087,13.0907,80.2767,5.62,22.5
9000,C088,13.0907,80.2777,5.62,22.5
9000,C089,13.0907,80.2787,5.62,22.5
9000,C090,13.0907,80.2797,5.62,22.5
9000,C091,13.0917,80.2707,5.62,22.5
9000,C092,13.0917,80.2717,5.62,22.5
9000,C093,13.0917,80.2727,5.62,22.5
9000,C094,13.0917,80.2737,5.62,22.5
9000,C095,13.0917,80.2747,5.62,22.5
9000,C096,13.0917,80.2757,5.62,22.5
9000,C097,13.0917,80.2767,5.62,22.5
9000,C098,13.0917,80.2777,5.62,22.5
9000,C099,13.0917,80.2787,5.62,22.5
9000,C100,13.0917,80.2797,5.62,22.5
9900,C001,13.0827,80.2707,2.9,11.6
9900,C002,13.0827,80.2717,2.9,11.6
9900,C003,13.0827,80.2727,2.9,11.6
9900,C004,13.0827,80.2737,2.9,11.6
9900,C005,13.0827,80.2747,2.9,11.6
9900,C006,13.0827,80.2757,2.9,11.6
9900,C007,13.0827,80.2767,2.9,11.6
9900,C008,13.0827,80.2777,2.9,11.6
9900,C009,13.0827,80.2787,2.9,11.6
9900,C010,13.0827,80.2797,2.9,11.6
9900,C011,13.0837,80.2707,2.9,11.6
9900,C012,13.0837,80.2717,2.9,11.6
9900,C013,13.0837,80.2727,2.9,11.6
9900,C014,13.0837,80.2737,2.9,11.6
9900,C015,13.0837,80.2747,2.9,11.6
9900,C016,13.0837,80.2757,2.9,11.6
9900,C017,13.0837,80.2767,2.9,11.6
9900,C018,13.0837,80.2777,2.9,11.6
9900,C019,13.0837,80.2787,2.9,11.6
9900,C020,13.0837,80.2797,2.9,11.6
9900,C021,13.0847,80.2707,2.9,11.6
9900,C022,13.0847,80.2717,2.9,11.6
9900,C023,13.0847,80.2727,2.9,11.6
9900,C024,13.0847,80.2737,2.9,11.6
9900,C025,13.0847,80.2747,2.9,11.6
9900,C026,13.0847,80.2757,2.9,11.6
9900,C027,13.0847,80.2767,2.9,11.6
9900,C028,13.0847,80.2777,2.9,11.6
9900,C029,13.0847,80.2787,2.9,11.6
9900,C030,13.0847,80.2797,2.9,11.6
9900,C031,13.0857,80.2707,2.9,11.6
9900,C032,13.0857,80.2717,2.9,11.6
9900,C033,13.0857,80.2727,2.9,11.6
9900,C034,13.0857,80.2737,2.9,11.6
9900,C035,13.0857,80.2747,2.9,11.6
9900,C036,13.0857,80.2757,2.9,11.6
9900,C037,13.0857,80.2767,2.9,11.6
9900,C038,13.0857,80.2777,2.9,11.6
9900,C039,13.0857,80.2787,2.9,11.6
9900,C040,13.0857,80.2797,2.9,11.6
9900,C041,13.0867,80.2707,2.9,11.6
9900,C042,13.0867,80.2717,2.9,11.6
9900,C043,13.0867,80.2727,2.9,11.6
9900,C044,13.0867,80.2737,2.9,11.6
9900,C045,13.0867,80.2747,2.9,11.6
9900,C046,13.0867,80.2757,2.9,11.6
9900,C047,13.0867,80.2767,2.9,11.6
9900,C048,13.0867,80.2777,2.9,11.6
9900,C049,13.0867,80.2787,2.9,11.6
9900,C050,13.0867,80.2797,2.9,11.6
9900,C051,13.0877,80.2707,2.9,11.6
9900,C052,13.0877,80.2717,2.9,11.6
9900,C053,13.0877,80.2727,2.9,11.6
9900,C054,13.0877,80.2737,2.9,11.6
9900,C055,13.0877,80.2747,2.9,11.6
9900,C056,13.0877,80.2757,2.9,11.6
9900,C057,13.0877,80.2767,2.9,11.6
9900,C058,13.0877,80.2777,2.9,11.6
9900,C059,13.0877,80.2787,2.9,11.6
9900,C060,13.0877,80.2797,2.9,11.6
9900,C061,13.0887,80.2707,2.9,11.6
9900,C062,13.0887,80.2717,2.9,11.6
9900,C063,13.0887,80.2727,2.9,11.6
9900,C064,13.0887,80.2737,2.9,11.6
9900,C065,13.0887,80.2747,2.9,11.6
9900,C066,13.0887,80.2757,2.9,11.6
9900,C067,13.0887,80.2767,2.9,11.6
9900,C068,13.0887,80.2777,2.9,11.6
9900,C069,13.0887,80.2787,2.9,11.6
